yr,mo,mag
2001,6,1
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,1
2001,6,2
2001,6,2
2001,6,3
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,4
2001,6,0
2001,6,0
2001,6,1
2001,6,1
2001,6,2
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,3
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,2
2001,6,1
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,1
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,6,0
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,1
2001,7,2
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,2
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,2
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,3
2001,7,1
2001,7,0
2001,7,0
2001,7,2
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,1
2001,7,2
2001,7,2
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,1
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,7,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,2
2001,8,2
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,1
2001,8,1
2001,8,2
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,1
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,0
2001,8,1
2001,8,0
2001,9,0
2001,9,0
2001,9,1
2001,9,0
2001,9,0
2001,9,1
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,1
2001,9,1
2001,9,2
2001,9,2
2001,9,0
2001,9,0
2001,9,1
2001,9,1
2001,9,1
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,1
2001,9,1
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,1
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,1
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,0
2001,9,3
2001,9,3
2001,9,0
2001,9,0
2001,9,2
2001,9,0
2001,9,1
2001,9,1
2001,9,1
2001,9,4
2001,9,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,2
2001,10,3
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,3
2001,10,3
2001,10,3
2001,10,1
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,2
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,2
2001,10,2
2001,10,2
2001,10,2
2001,10,2
2001,10,3
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,2
2001,10,3
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,0
2001,10,1
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,2
2001,10,0
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,2
2001,10,2
2001,10,2
2001,10,3
2001,10,0
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,1
2001,10,3
2001,10,0
2001,10,0
2001,10,2
2001,10,0
2001,11,0
2001,11,0
2001,11,1
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,2
2001,11,2
2001,11,1
2001,11,1
2001,11,2
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,2
2001,11,3
2001,11,4
2001,11,1
2001,11,2
2001,11,1
2001,11,1
2001,11,2
2001,11,0
2001,11,0
2001,11,1
2001,11,1
2001,11,2
2001,11,3
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,0
2001,11,1
2001,11,1
2001,11,1
2001,11,2
2001,11,2
2001,11,3
2001,11,4
2001,11,4
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,2
2001,11,2
2001,11,1
2001,11,1
2001,11,1
2001,11,1
2001,11,2
2001,11,1
2001,11,3
2001,11,0
2001,11,1
2001,11,0
2001,11,0
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,1
2001,12,0
2001,12,1
2001,12,0
2001,12,1
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,0
2001,12,2
2001,12,1
2001,12,0
2001,12,1
2001,12,0
2002,1,1
2002,1,0
2002,1,2
2002,2,0
2002,2,1
2002,3,1
2002,3,1
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,1
2002,3,1
2002,3,1
2002,3,1
2002,3,1
2002,3,1
2002,3,2
2002,3,0
2002,3,0
2002,3,1
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,0
2002,3,1
2002,3,1
2002,3,1
2002,3,1
2002,3,1
2002,3,2
2002,3,3
2002,3,3
2002,3,1
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,2
2002,4,2
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,3
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,2
2002,4,3
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,1
2002,4,0
2002,4,0
2002,4,1
2002,4,3
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,1
2002,4,2
2002,4,4
2002,4,0
2002,4,0
2002,4,0
2002,4,1
2002,4,1
2002,4,0
2002,4,2
2002,4,3
2002,4,0
2002,4,1
2002,4,2
2002,4,2
2002,4,3
2002,4,3
2002,4,2
2002,4,1
2002,4,1
2002,4,1
2002,4,1
2002,4,1
2002,4,3
2002,4,0
2002,4,1
2002,4,2
2002,4,3
2002,4,4
2002,4,0
2002,4,0
2002,4,2
2002,4,2
2002,4,0
2002,4,0
2002,4,1
2002,4,1
2002,4,1
2002,4,1
2002,4,1
2002,4,2
2002,4,0
2002,4,0
2002,4,1
2002,4,2
2002,4,3
2002,4,1
2002,4,1
2002,4,2
2002,4,2
2002,4,1
2002,4,0
2002,4,0
2002,4,0
2002,4,0
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,2
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,2
2002,5,0
2002,5,0
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,2
2002,5,2
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,2
2002,5,2
2002,5,2
2002,5,3
2002,5,3
2002,5,3
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,0
2002,5,2
2002,5,0
2002,5,0
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,0
2002,5,1
2002,5,0
2002,5,0
2002,5,0
2002,5,1
2002,5,1
2002,5,1
2002,5,1
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,1
2002,6,2
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,1
2002,6,1
2002,6,0
2002,6,0
2002,6,2
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,3
2002,6,4
2002,6,0
2002,6,0
2002,6,1
2002,6,1
2002,6,0
2002,6,1
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,1
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,6,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,2
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,1
2002,7,0
2002,7,1
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,1
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,7,0
2002,8,0
2002,8,0
2002,8,0
2002,8,1
2002,8,1
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,2
2002,8,0
2002,8,1
2002,8,1
2002,8,0
2002,8,0
2002,8,0
2002,8,4
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,0
2002,8,1
2002,8,0
2002,8,0
2002,8,0
2002,9,0
2002,9,0
2002,9,1
2002,9,1
2002,9,2
2002,9,3
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,1
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,2
2002,9,1
2002,9,0
2002,9,1
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,1
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,2
2002,9,2
2002,9,2
2002,9,3
2002,9,0
2002,9,1
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,1
2002,9,1
2002,9,1
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,0
2002,9,1
2002,9,2
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,1
2002,10,1
2002,10,1
2002,10,1
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,1
2002,10,0
2002,10,1
2002,10,0
2002,10,0
2002,10,0
2002,10,0
2002,10,1
2002,10,0
2002,10,0
2002,10,1
2002,10,1
2002,10,1
2002,10,1
2002,10,2
2002,10,2
2002,10,0
2002,10,0
2002,10,1
2002,10,0
2002,10,0
2002,10,1
2002,10,2
2002,10,0
2002,10,0
2002,10,1
2002,10,1
2002,10,0
2002,10,1
2002,10,1
2002,10,1
2002,10,2
2002,10,2
2002,10,0
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,1
2002,11,2
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,1
2002,11,0
2002,11,0
2002,11,0
2002,11,2
2002,11,2
2002,11,2
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,2
2002,11,2
2002,11,3
2002,11,3
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,1
2002,11,3
2002,11,0
2002,11,0
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,2
2002,11,3
2002,11,0
2002,11,0
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,2
2002,11,2
2002,11,2
2002,11,2
2002,11,2
2002,11,3
2002,11,3
2002,11,4
2002,11,1
2002,11,2
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,0
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,1
2002,11,2
2002,11,2
2002,11,2
2002,11,2
2002,11,2
2002,11,3
2002,11,3
2002,11,0
2002,11,2
2002,11,2
2002,11,1
2002,11,1
2002,11,0
2002,11,0
2002,11,0
2002,11,1
2002,11,1
2002,11,1
2002,11,0
2002,11,2
2002,12,1
2002,12,0
2002,12,1
2002,12,0
2002,12,0
2002,12,2
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,1
2002,12,1
2002,12,1
2002,12,1
2002,12,1
2002,12,1
2002,12,1
2002,12,3
2002,12,0
2002,12,0
2002,12,1
2002,12,2
2002,12,0
2002,12,0
2002,12,1
2002,12,1
2002,12,1
2002,12,1
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,2
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,1
2002,12,1
2002,12,1
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,1
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,1
2002,12,1
2002,12,1
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,0
2002,12,1
2002,12,0
2002,12,1
2002,12,1
2003,2,1
2003,2,1
2003,2,0
2003,2,0
2003,2,1
2003,2,0
2003,2,0
2003,2,1
2003,2,1
2003,2,0
2003,2,0
2003,2,0
2003,2,2
2003,2,1
2003,2,0
2003,2,0
2003,2,0
2003,2,0
2003,3,1
2003,3,0
2003,3,1
2003,3,0
2003,3,0
2003,3,0
2003,3,1
2003,3,1
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,1
2003,3,1
2003,3,1
2003,3,0
2003,3,0
2003,3,1
2003,3,1
2003,3,1
2003,3,2
2003,3,0
2003,3,0
2003,3,0
2003,3,3
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,0
2003,3,1
2003,3,1
2003,3,1
2003,3,2
2003,3,0
2003,3,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,2
2003,4,0
2003,4,2
2003,4,2
2003,4,3
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,1
2003,4,0
2003,4,1
2003,4,1
2003,4,1
2003,4,1
2003,4,1
2003,4,1
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,2
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,2
2003,4,1
2003,4,1
2003,4,1
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,1
2003,4,1
2003,4,2
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,2
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,3
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,4,1
2003,4,1
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,0
2003,4,1
2003,5,2
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,2
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,2
2003,5,3
2003,5,3
2003,5,1
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,3
2003,5,4
2003,5,4
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,2
2003,5,2
2003,5,2
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,2
2003,5,2
2003,5,2
2003,5,3
2003,5,3
2003,5,3
2003,5,4
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,0
2003,5,0
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,2
2003,5,2
2003,5,3
2003,5,3
2003,5,4
2003,5,0
2003,5,1
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,3
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,2
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,2
2003,5,4
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,1
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
2003,5,0
